date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:58:50	9609/9609	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:58:50%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/24319	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/24319.json	(from https://www.greencentury.com/procter-gamble-commits-to-enhanced-disclosures-regarding-sourcing-from-boreal-forests-in-canada/)
06:58:51	2692/2692	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:58:51%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fprocter-gamble-commits-to-enhanced-disclosures-regarding-sourcing-from-boreal-forests-in-canada%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed74f5.json	(from https://www.greencentury.com/procter-gamble-commits-to-enhanced-disclosures-regarding-sourcing-from-boreal-forests-in-canada/)
06:58:52	174955/174955	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:58:52%20GMT	https://www.greencentury.com/?p=24319	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/index4b70.html	(from https://www.greencentury.com/procter-gamble-commits-to-enhanced-disclosures-regarding-sourcing-from-boreal-forests-in-canada/)
06:58:52	2892/2892	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:58:52%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fprocter-gamble-commits-to-enhanced-disclosures-regarding-sourcing-from-boreal-forests-in-canada%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed7307	(from https://www.greencentury.com/procter-gamble-commits-to-enhanced-disclosures-regarding-sourcing-from-boreal-forests-in-canada/)
06:58:57	166473/166473	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:45:20%20GMT	https://www.greencentury.com/tag/procter-gamble/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/procter-gamble/index.html	(from https://www.greencentury.com/procter-gamble-commits-to-enhanced-disclosures-regarding-sourcing-from-boreal-forests-in-canada/)
06:58:57	166341/166341	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:45:23%20GMT	https://www.greencentury.com/tag/canada/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/canada/index.html	(from https://www.greencentury.com/procter-gamble-commits-to-enhanced-disclosures-regarding-sourcing-from-boreal-forests-in-canada/)
06:58:59	175399/175399	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:58:59%20GMT	https://www.greencentury.com/tag/climate-change/page/3/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/climate-change/page/3/index.html	(from https://www.greencentury.com/tag/climate-change/page/2/)
06:59:00	174001/174001	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:59:00%20GMT	https://www.greencentury.com/tag/esg/page/3/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/esg/page/3/index.html	(from https://www.greencentury.com/tag/esg/page/2/)
06:59:01	173820/173820	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:59:00%20GMT	https://www.greencentury.com/tag/green-century/page/3/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/green-century/page/3/index.html	(from https://www.greencentury.com/tag/green-century/page/2/)
06:59:01	11701/11701	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:01%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/21335	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/21335.json	(from https://www.greencentury.com/chemours-major-retailers-reject-proposal-to-permanently-protect-okefenokee/)
06:59:02	2421/2421	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:03%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fchemours-major-retailers-reject-proposal-to-permanently-protect-okefenokee%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed99a7.json	(from https://www.greencentury.com/chemours-major-retailers-reject-proposal-to-permanently-protect-okefenokee/)
06:59:03	173770/173770	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:59:03%20GMT	https://www.greencentury.com/?p=21335	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/index5fc8.html	(from https://www.greencentury.com/chemours-major-retailers-reject-proposal-to-permanently-protect-okefenokee/)
06:59:03	2581/2581	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:59:04%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fchemours-major-retailers-reject-proposal-to-permanently-protect-okefenokee%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed3587	(from https://www.greencentury.com/chemours-major-retailers-reject-proposal-to-permanently-protect-okefenokee/)
06:59:06	166335/166335	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2007:36:36%20GMT	https://www.greencentury.com/tag/conservation/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/conservation/index.html	(from https://www.greencentury.com/chemours-major-retailers-reject-proposal-to-permanently-protect-okefenokee/)
06:59:07	167736/167736	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:29:07%20GMT	https://www.greencentury.com/tag/sherwin-williams/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/sherwin-williams/index.html	(from https://www.greencentury.com/chemours-major-retailers-reject-proposal-to-permanently-protect-okefenokee/)
06:59:07	11552/11552	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:06%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/21314	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/21314.json	(from https://www.greencentury.com/green-century-files-shareholder-proposal-with-home-depot-to-protect-okefenokee-national-wildlife-refuge-from-mining/)
06:59:09	174615/174615	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:59:09%20GMT	https://www.greencentury.com/?p=21314	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/index5860.html	(from https://www.greencentury.com/green-century-files-shareholder-proposal-with-home-depot-to-protect-okefenokee-national-wildlife-refuge-from-mining/)
06:59:09	2791/2791	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:09%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fgreen-century-files-shareholder-proposal-with-home-depot-to-protect-okefenokee-national-wildlife-refuge-from-mining%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed66e6.json	(from https://www.greencentury.com/green-century-files-shareholder-proposal-with-home-depot-to-protect-okefenokee-national-wildlife-refuge-from-mining/)
06:59:10	2991/2991	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:59:10%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fgreen-century-files-shareholder-proposal-with-home-depot-to-protect-okefenokee-national-wildlife-refuge-from-mining%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embedd89b	(from https://www.greencentury.com/green-century-files-shareholder-proposal-with-home-depot-to-protect-okefenokee-national-wildlife-refuge-from-mining/)
06:59:12	16994/16994	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:12%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/21311	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/21311.json	(from https://www.greencentury.com/green-century-files-shareholder-proposals-with-chemours-and-sherwin-williams-to-protect-okefenokee/)
06:59:12	2813/2813	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:13%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fgreen-century-files-shareholder-proposals-with-chemours-and-sherwin-williams-to-protect-okefenokee%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embede446.json	(from https://www.greencentury.com/green-century-files-shareholder-proposals-with-chemours-and-sherwin-williams-to-protect-okefenokee/)
06:59:13	179934/179934	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:59:13%20GMT	https://www.greencentury.com/?p=21311	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/index33cd.html	(from https://www.greencentury.com/green-century-files-shareholder-proposals-with-chemours-and-sherwin-williams-to-protect-okefenokee/)
06:59:14	3013/3013	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:59:14%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fgreen-century-files-shareholder-proposals-with-chemours-and-sherwin-williams-to-protect-okefenokee%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed3a52	(from https://www.greencentury.com/green-century-files-shareholder-proposals-with-chemours-and-sherwin-williams-to-protect-okefenokee/)
06:59:16	10827/10827	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:16%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/21183	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/21183.json	(from https://www.greencentury.com/green-century-shareholder-proposal-prompts-chemours-to-commit-to-protect-the-okefenokee/)
06:59:17	2483/2483	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:17%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fgreen-century-shareholder-proposal-prompts-chemours-to-commit-to-protect-the-okefenokee%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embede2a6.json	(from https://www.greencentury.com/green-century-shareholder-proposal-prompts-chemours-to-commit-to-protect-the-okefenokee/)
06:59:18	173773/173773	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:59:18%20GMT	https://www.greencentury.com/?p=21183	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/indexe00a.html	(from https://www.greencentury.com/green-century-shareholder-proposal-prompts-chemours-to-commit-to-protect-the-okefenokee/)
06:59:18	2643/2643	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:59:18%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fgreen-century-shareholder-proposal-prompts-chemours-to-commit-to-protect-the-okefenokee%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embedb2eb	(from https://www.greencentury.com/green-century-shareholder-proposal-prompts-chemours-to-commit-to-protect-the-okefenokee/)
06:59:21	174534/174534	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:59:21%20GMT	https://www.greencentury.com/tag/shareholder-advocacy/page/3/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/shareholder-advocacy/page/3/index.html	(from https://www.greencentury.com/tag/shareholder-advocacy/page/2/)
06:59:22	9787/9787	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:22%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/21353	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/21353.json	(from https://www.greencentury.com/vf-corporation-to-address-microfiber-pollution/)
06:59:23	2568/2568	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:23%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fvf-corporation-to-address-microfiber-pollution%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed61fc.json	(from https://www.greencentury.com/vf-corporation-to-address-microfiber-pollution/)
06:59:23	173401/173401	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:59:23%20GMT	https://www.greencentury.com/?p=21353	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/index6d31.html	(from https://www.greencentury.com/vf-corporation-to-address-microfiber-pollution/)
06:59:24	2768/2768	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:59:24%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fvf-corporation-to-address-microfiber-pollution%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embedcb8a	(from https://www.greencentury.com/vf-corporation-to-address-microfiber-pollution/)
06:59:26	166346/166346	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2006:26:16%20GMT	https://www.greencentury.com/tag/microfiber-pollution/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/microfiber-pollution/index.html	(from https://www.greencentury.com/vf-corporation-to-address-microfiber-pollution/)
06:59:27	166274/166274	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:40:16%20GMT	https://www.greencentury.com/tag/fiber-shedding/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/fiber-shedding/index.html	(from https://www.greencentury.com/vf-corporation-to-address-microfiber-pollution/)
06:59:28	8397/8397	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:28%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/25194	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/25194.json	(from https://www.greencentury.com/td-bank-to-improve-climate-risk-management/)
06:59:28	2422/2422	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:29%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Ftd-bank-to-improve-climate-risk-management%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed719c.json	(from https://www.greencentury.com/td-bank-to-improve-climate-risk-management/)
06:59:29	172746/172746	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:59:29%20GMT	https://www.greencentury.com/?p=25194	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/indexcc7f.html	(from https://www.greencentury.com/td-bank-to-improve-climate-risk-management/)
06:59:29	2622/2622	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:59:29%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Ftd-bank-to-improve-climate-risk-management%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed6a93	(from https://www.greencentury.com/td-bank-to-improve-climate-risk-management/)
06:59:31	167351/167351	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:34:03%20GMT	https://www.greencentury.com/tag/governance/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/governance/index.html	(from https://www.greencentury.com/td-bank-to-improve-climate-risk-management/)
06:59:32	8467/8467	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:32%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/24043	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/24043.json	(from https://www.greencentury.com/request-for-review-of-tds-governance/)
06:59:32	2252/2252	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:33%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Frequest-for-review-of-tds-governance%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed3231.json	(from https://www.greencentury.com/request-for-review-of-tds-governance/)
06:59:34	171043/171043	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:59:33%20GMT	https://www.greencentury.com/?p=24043	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/index1827.html	(from https://www.greencentury.com/request-for-review-of-tds-governance/)
06:59:34	2415/2415	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:59:34%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Frequest-for-review-of-tds-governance%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed2887	(from https://www.greencentury.com/request-for-review-of-tds-governance/)
06:59:36	167555/167555	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:55:21%20GMT	https://www.greencentury.com/tag/net-zero/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/net-zero/index.html	(from https://www.greencentury.com/request-for-review-of-tds-governance/)
06:59:37	166193/166193	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:25:55%20GMT	https://www.greencentury.com/tag/td-bank/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/td-bank/index.html	(from https://www.greencentury.com/request-for-review-of-tds-governance/)
06:59:37	166301/166301	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:29:51%20GMT	https://www.greencentury.com/tag/money-laundering/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/money-laundering/index.html	(from https://www.greencentury.com/request-for-review-of-tds-governance/)
06:59:38	14608/14608	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:39%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/21360	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/21360.json	(from https://www.greencentury.com/markel-investors-vote-37-9-in-favor-of-climate-proposal/)
06:59:40	178504/178504	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:59:40%20GMT	https://www.greencentury.com/?p=21360	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/index4d16.html	(from https://www.greencentury.com/markel-investors-vote-37-9-in-favor-of-climate-proposal/)
06:59:41	2495/2495	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:41%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fmarkel-investors-vote-37-9-in-favor-of-climate-proposal%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embedd848.json	(from https://www.greencentury.com/markel-investors-vote-37-9-in-favor-of-climate-proposal/)
06:59:42	2695/2695	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:59:42%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fmarkel-investors-vote-37-9-in-favor-of-climate-proposal%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embede93f	(from https://www.greencentury.com/markel-investors-vote-37-9-in-favor-of-climate-proposal/)
06:59:43	9696/9696	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:44%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/21357	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/21357.json	(from https://www.greencentury.com/travelers-methane-vote/)
06:59:44	2497/2497	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:45%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Ftravelers-methane-vote%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed5557.json	(from https://www.greencentury.com/travelers-methane-vote/)
06:59:45	173512/173512	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:59:45%20GMT	https://www.greencentury.com/?p=21357	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/indexeae3.html	(from https://www.greencentury.com/travelers-methane-vote/)
06:59:45	2705/2705	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:59:46%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Ftravelers-methane-vote%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed91fa	(from https://www.greencentury.com/travelers-methane-vote/)
06:59:47	166143/166143	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:39:50%20GMT	https://www.greencentury.com/tag/methane/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/methane/index.html	(from https://www.greencentury.com/travelers-methane-vote/)
06:59:49	175595/175595	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:59:49%20GMT	https://www.greencentury.com/tag/fossil-fuel-free/page/3/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/fossil-fuel-free/page/3/index.html	(from https://www.greencentury.com/tag/fossil-fuel-free/page/2/)
06:59:49	11369/11369	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:48%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/21284	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/21284.json	(from https://www.greencentury.com/statement-travelers-shareholders-show-less-support-for-green-century-climate-proposal-in-2023/)
06:59:50	2540/2540	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:50%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fstatement-travelers-shareholders-show-less-support-for-green-century-climate-proposal-in-2023%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embedef81.json	(from https://www.greencentury.com/statement-travelers-shareholders-show-less-support-for-green-century-climate-proposal-in-2023/)
06:59:51	175707/175707	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:59:51%20GMT	https://www.greencentury.com/?p=21284	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/index965f.html	(from https://www.greencentury.com/statement-travelers-shareholders-show-less-support-for-green-century-climate-proposal-in-2023/)
06:59:51	2703/2703	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:59:51%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fstatement-travelers-shareholders-show-less-support-for-green-century-climate-proposal-in-2023%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed90a9	(from https://www.greencentury.com/statement-travelers-shareholders-show-less-support-for-green-century-climate-proposal-in-2023/)
06:59:54	179414/179414	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2004:27:45%20GMT	https://www.greencentury.com/green-century-files-shareholder-proposals-with-chubb-the-hartford-and-travelers-around-their-support-of-fossil-fuel-projects/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/green-century-files-shareholder-proposals-with-chubb-the-hartford-and-travelers-around-their-support-of-fossil-fuel-projects/index.html	(from https://www.greencentury.com/statement-travelers-shareholders-show-less-support-for-green-century-climate-proposal-in-2023/)
06:59:55	177935/177935	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2007:18:41%20GMT	https://www.greencentury.com/votes-on-green-century-proposal-at-travelers-concludes-series-of-filings-at-major-insurers/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/votes-on-green-century-proposal-at-travelers-concludes-series-of-filings-at-major-insurers/index.html	(from https://www.greencentury.com/statement-travelers-shareholders-show-less-support-for-green-century-climate-proposal-in-2023/)
06:59:55	10989/10989	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:54%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/21279	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/21279.json	(from https://www.greencentury.com/statement-the-hartfords-shareholders-show-less-support-for-green-century-climate-proposal-in-2023/)
06:59:56	2557/2557	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:59:56%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fstatement-the-hartfords-shareholders-show-less-support-for-green-century-climate-proposal-in-2023%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed3188.json	(from https://www.greencentury.com/statement-the-hartfords-shareholders-show-less-support-for-green-century-climate-proposal-in-2023/)
06:59:58	175217/175217	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:59:58%20GMT	https://www.greencentury.com/?p=21279	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/indexde06.html	(from https://www.greencentury.com/statement-the-hartfords-shareholders-show-less-support-for-green-century-climate-proposal-in-2023/)
06:59:58	2723/2723	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:59:58%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fstatement-the-hartfords-shareholders-show-less-support-for-green-century-climate-proposal-in-2023%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embedfdaa	(from https://www.greencentury.com/statement-the-hartfords-shareholders-show-less-support-for-green-century-climate-proposal-in-2023/)
07:00:00	170172/170172	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:36:50%20GMT	https://www.greencentury.com/tag/the-hartford/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/the-hartford/index.html	(from https://www.greencentury.com/statement-the-hartfords-shareholders-show-less-support-for-green-century-climate-proposal-in-2023/)
